at,userName,response,score,label
2023-06-26 07:21:59,MOHAMMAD ALIF,"Tambahkan fitur cod disemua tempat, masa tempat saya gak bisa cod katanya pengiriman terlalu jauh mohon kepada pihak Tokopedia untuk tambhkan semua tempat cod agar belanja lebih nyaman aja",2,Negatif
2023-06-25 22:31:05,no,"Suka suka aja sm appnya, ga ada masalah sejauh ini. Cuma aku kurang tau ada apa ngga, fitur ngebales chat pembeli yg udh ngereview produk, karena aku gabisa nambah komentar di review yg udh di upload sm user lain, padahal mau banget diskusi antar sesama pembeliii",5,Positif
2023-06-25 19:02:33,SAMUTALA PASAI,"Paylater cicil hapus aja yg ada saldonya dan tidak bisa buat belanja, jika tidak semua aplikasi terhubung termasuk Tokopedia gojek dll akun saya akan sy hapus. Untuk selamanya. Deadline Juli 2023",1,Negatif
2023-06-25 17:41:19,Hirerarki OZ,"Entah kenapa seller sering memasang harga yang lebih tinggi di tokopedia. Untuk voucher juga sekarang banyak pembatasan, ga bisa gabung gratis ongkir dengan voucher lain.",2,Negatif
2023-06-25 15:39:25,Ichal Muhammad,"Kenapa makin kesini tokped makin ribet. Vocher pun harus ini itu dulu. Percuma ongkir min blj 0, promonya digembor gemborkan, kalau cuma buat dalam kota aja. Daam kota mah ngapain sik online. Beli langsung aja ke tokonya ya kan... Mana transaksi dikit2 pelanggaran. Saldo mengendap 9rb gak bisa diapa apain. Karena minimal tf nya 10rb.. tau ah. Biaya layanan seribu. Biaya aplikasi dua ribu. Jd per transaksi kena tambahan 3rb.. wkwkw",1,Negatif
2023-06-25 15:38:13,Qoqo Abdul,Iya ni memberatkan sekali udah gak kayak dulu pada komplain gak tuh Si oren aja masih oke 1. Vocher gak bisa di gabungin 2.ada biaya aplikasi 1k biaya layanan 2k 3.pilihan penjual makin terbatas Wal hasih kalo rating di playstore nomer satu itu mah mustahil,2,Negatif
2023-06-25 14:54:24,Absolution Id,"Masalah chat bales nya lama itu saya maklumin karna toko mungkin sedang sibuk juga, tapi pengiriman barang ke alamat saya skrng kok rada lama ya, saya pesan 3 barang dan service code(HALU) semua di waktu yg sedikit berbeda tapi barang semua nya sdh keluar dari jakarta utara setelah di lacak tetap sama selama 3 hari biasa nya gk selama ini paling cma 1/2 hari barang sdh bergerak, ini enggak, mentok lacak nya di jakarta utara mulu ini kenapa ya apa emang service code(HALU) nya lama gini ya.",4,Netral
2023-06-25 13:38:03,Nurrin Fadilla R,"Saya sudah cukup lama menggunakan Tokopedia dari belum ada gratis ongkir sampai sekarang sudah ada gratis ongkir & syaratnya pun mudah cuma tinggal cari Power Merchant & Official Store dengan belanja minimal Rp 50.000,00 beneran gratis ongkir bahkan untuk paket yg lebih dari 1kg. Tapi itu kan dulu, setelah baca review orang² ternyata bener skrg gratis ongkirnya pakai voucher & gk bisa digabung sm voucher diskon. Mana skrg ada tambahan biaya layanan & biaya jasa aplikasi lagi 😂",2,Negatif
2023-06-25 13:31:43,Nur Syahidah,"makin kesini Tokopedia makin mahal rincian biaya nya engga kayak dulu dulu, beda sama Oren. oren ada juga gratis ongkir tapi biaya tambahan cuma 1000 doang, kualitas barang juga gaada bedanya, malah produk nya lebih murah yang sebelah dan banyak pilihan nya. cek out di Tokopedia 90rban lebih, di oren cuma 68, woww lebih worth it yang sebelah kan yaaa😁",1,Negatif
2023-06-25 10:30:50,rizki syaftian,"udah males pake aplikasi tokopedia, semenjak ada biaya tambahan Rp. 2000 jadinya semua transaksi terasa mahal. akhirnya lebih sering transaksi di shopee, gratis ongkir + bisa pake 2 voucher",1,Negatif
2023-06-25 10:15:36,Ali Maksum,"Gratis Ongkir tiadakan aja, Expedisi Lemot, Jakarta-Lampung kok hampir sebulan gak nyampe. Chat CS jawabannya muluk2 dan muter2 aja, gak ada solusi. Ini terjadi udah 3x jadi maaf saya kasih bintang 1. Dan tidak lupa aku hapus nih aplikasi.",1,Negatif
2023-06-25 09:06:43,Iwan Setiawan,Makin buruk citra tokopedia untuk sy karena 1. Gratis ongkir skr ada biayanya 2rb jadi sudah tidak gratis lagi donk 2. Biaya layanan 1rb 3. Biaya aplikasi 2rb 4. 95% produk sekarang wajib asuransi jadi kena biaya 5. Kalo COD kena biaya lagi 3% 6. Iklan di tv gencar tiap tgl 25 sampai akhir bulan gratis ongkir tanpa minimum pembelian tapi nyatanya tetap ada tuh minimal belanja 50rb Kesimpulannya skr belanja di tokopedia jadi jauh lebih mahal dibandingkan dengan toko sebelah,1,Negatif
2023-06-25 09:02:23,iguanisme,"Hari ini tgl 25 Juni, Katanya WIB GRATIS ONGKIR TANPA MINIMUM BELANJA, tapi kenyataanya harus minimal harga 50 ribu baru gratis ongkir bahkan buat produk yang ada di list WIB sendiri pun minimal 50rb. Ini maksudnya gimana tokopedia? Iklan nya hoax gitu?",1,Negatif
2023-06-25 00:28:09,syahdin buton,Harus bisa adakan jangkauan penjualan Barang dr luar negri ke dalam negri👍👍👍👍👍 Dan Satu lagi untuk LBH fast respon dalam hal penanggulangan asuransi. Di usahakan tidak membutuhkan waktu yg sangat lama dalam memproses asuransi dan biaya ongkir awal dan biaya ongkir retur barang yg tidak sesuai👍👍👍👍👍 Dan satu lagi klo bisa jangan ada kata bebas ongkir .klo bebas ongkir itu bebas biaya pengiriman. Bebas ongkir vs potongan ongkir👍👍👍👍,5,Positif
2023-06-24 18:48:01,Cha Syafitri,Tolong dong pihak tokped dan kurir saya udah pesan barang berapa kali disini selalu ngaret nyampenya. Dan ini ada barang yang Sampai hari ini belum sampai ke saya padahal dari 2 hari lalu sudah sampai dikurir. Tolong!!!,1,Negatif
2023-06-24 14:00:29,Fariz Yeni,mau buka detail pesanan ga bisa mulu.. padahal sinyal bagus. KIRAIN HP SAYA YANG LEMOT.. HP SAYA BUKA APLIKASI GAME ATAU APLIKASI LAIN YANG BERAT LANCAR AJA. APLIKASI PAYAH,1,Negatif
2023-06-24 11:04:18,Ficky Cebe,"Mohon maaf sebelumnya saya tidak ada masalah dengan tokopedia,tapi saya minta tolong untuk tidak menyediakan jasa expedisi lion parcel massa iya paket stuck 7hari tidak bergerak sama sekali,padahal isi paketnya urgert,dihitung dari awal berangkat sudah 10 hari,padahal paket sudah diambon tujuan namrole buru selatan,biasanya saya pakai jnt 3-5hari sudah sampai lokasi,karena setelah saya hubungi pihak terkait jawabannya itu itu saja dan tidak diusahakan,trimaksih sebelumnya🙏🏻",3,Netral
2023-06-24 06:46:48,Dandi Mahendris,"Tokopedia care slow respon banget, Urah slow ga pernah membantu info yang diberikan mending dibubarkan saja tim tokopedia care, info yg diberikan adalah info yg bisa dicari di google. Juga jangka waktu pengiriman barang tidak bisa di extend sehingga dibatalkan secara otomatis oleh sistem.",1,Negatif
2023-06-24 05:09:37,uci saputra,Dengan aplikasi tokopedia belanja jadi mudah dan gampang. Semua ada di tokopedia tinggal cari..,4,Netral
2023-06-24 02:34:43,Guntur Dwiono,"aplikasinya sekarang malah ribet,barang mahal +ongkirnya + lebih parahnya kurirnya tidak konsisten,saya pelanggan sudah lumayan lama memakai aplikasi ini. tapi kini saya sudah menemukan jawaban yg pas yaitu uninstall aplikasi ini .terimakasih",1,Negatif
2023-06-23 20:36:09,Iksan Iksan,"Saya kecewa dengan pengiriman barang yg lambat, respon customer kurang, efektif dan juga status pesanan telat diupdate",1,Negatif
2023-06-23 18:33:23,Warno Irawan,". Belanja di Tokped tak senyaman dulu, gabisa gabung bebas ongkir sama voucher diskon/cashback. Kurir rekomendasi yang tidak sesuai rekomendasi, tidak bisa pilih kurir sendiri kalo bebas ongkir seperti toko oren. Ada biaya layanan 1rb sekarang nambah lagi jasa aplikasi 2rb udah kayak app ojek aja, tapi pelayanan masih belum ada peningkatan. Makin ga rekomendasi nih Tokped 👎 mending si oren atau si biru yang bebas biaya layanan dan jasa aplikasi.",1,Negatif
2023-06-23 17:01:58,Farkhan 98,"Kasih bintang 1 Tokopedia sekarang makin gajelas jelek ga seperti dulu lagi Percuma dapat kupon diskon belanja potongan harga 30rb tapi ga bisa di pakai bareng kupon potongan ongkir, sedangkan ongkir ga gratis mahal! Tolong di perbaiki seperti dulu lagi kupon potongan belanja & potongan ongkir bisa di pakai bareng...kalau sudah di perbaiki saya ganti bintang 5",1,Negatif
2023-06-23 09:49:39,Agussalim ST,"saya sangat suka belanja di Tokopedia karena banyak promonya, ongkir murah dan banyak pilihan barang yang berkualitas dengan harga yang terjangkau, terima kasih",5,Positif
2023-06-23 04:36:16,Goza Zaldi,"G jelas.toko macam apa ini.kasih promo, stelah dibayar otomatis batal dari tokopedianya. Kan aneh Untung banyak y yg punya aplikasi. Biaya layanan 2rebu x sekian juta pengguna app.",1,Negatif
2023-06-22 18:58:56,Moch. Miftachul Annam,"Nyesel aja pokoknya, kalau bisa dibilang mending pakai si orange aja. Order barang, sengaja pilih kurir same day biar besoknya atau lusa sampe tp nyangkut di kurir, baik kita maupun penjual g bisa batalin pesanan. Udah 5 hari semenjak order barang, tp barang blm juga sampe. Pengajuan komplain tp g ada tanggepan sama sekali sama ini aplikasi. Percuma ada toko###care. Nggak ada rekomendasi buat ini.",1,Negatif
2023-06-22 10:18:39,adi shuriadi,"aplikasinya berat,butuh jaringan yg betul2 optimal baru semua gambar kelihatan.",3,Netral
2023-06-22 08:08:39,Magnum Blue123,saya mau komplain terkait jasa pengiriman barang yang tokopedia gunakan toko pedia yaitu anter aja yang sangat tidak rekomendasi untuk jasa pengiriman nya di karenakan sangat lambat pengirimannya mending pake jnt/tiki terima kasih,1,Negatif
2023-06-22 03:56:00,Des Ros,"Saya sebagai pembeli sangat kecewa ,karena barang yang saya beli tak kunjung tiba sampai seminggu,,saya ajukan komplain hampir 1 BLN juga belum jelas kelanjutanya,investigasi terus,kapok pokonya ,kalah sama si biru sekarang",1,Negatif
2023-06-21 23:00:42,sigit mulyono,"Tolong ada ulasan kusus buat jasa pengiriman. jadi setiap barang diterima sekalian ulasan buat barang, penjual sama jasa ekspedisi. Soalnya banyak jasa ekspedisi yang bermasalah. Kalo rating jelek biar nggk dipakr lagi jasanya. Ini penting buat citra tokopedia",3,Netral
2023-06-21 20:33:46,arik sugiarto,Alhamdulillah selama menggunakan transaksi online shop di tokopedia cukup memuaskan dan sangat membantu dalam berbelanja online.thank's tokopedia sukses selalu,5,Positif
2023-06-21 19:04:01,Deni Johari,"Aplikasi yang sangat menjengkelkan, ribet dan sepertinya tidak ada seleksi kurir dan penjualnya sehingga barang yang dipesan tidak sampai2, lebih ok LAZADA cepat dan simple apknya, sangat menyesal instal apk ini, buang-buang kuota saja ,",1,Negatif
2023-06-21 18:18:23,Vino Melsen,"Harusnya kalo biaya aplikasi naik,pelayanan kalian juga ditingkatkan,ini pelayanan jauh merosot,udah komplain berbelit2 makan waktu,kenapa juga skrg estimasi barang sampeh semakin lama",1,Negatif
2023-06-21 17:54:54,Saka channel,barang yang di beli sangat memuaskan tapi sayang kerja sama pengiriman nya pake si lelet udah 3 hari waktunya di kirim paketnya malah di ajak jalan jalan da ke esokan harinya paketnya malah minta di ambil dengan alasan lsi kurirnya lagi sakit dengan alasan apapun sayang tidak akan lagi menggunakan aplikasi toko pedia kalau masih kerja sama dengan si lelet,1,Negatif
2023-06-21 15:15:15,Albert Soesilo,"Sekarang ada biaya jasa layanan jasa aplikasi total 3000 per transaksi, jadi bikin males kalau belanja nominal kecil tambah terasa mahal....",1,Negatif
2023-06-21 11:41:27,Dea Trismawati,"Toped makin lama makin gk ada promo, malah ada tmbhan biaya app 2rb ,layanan 1 rb, asiransi, dan ongkir di setiap 1 X transaksi.. enakan belanja di Orange sebelah..",1,Negatif
2023-06-21 10:51:22,Satria Syahputra,"Tibatiba transaksi saya di batalkan , bayar menggunakan creditcard , dan uang saya belum kembali , dan aneh nya tidak ada bukti trensaksi di batalkan , dan dana saya terpotong , lebih anehnya lagi tagihan ke bank jadi 12jt , padahal di tokopednya total 11jt",1,Negatif
2023-06-21 10:13:35,RYE,"Biaya bertambah, size bertambah tapi pengalaman sama penghematan jadi berkurang, beli barang flash sale pas mau checkout malah dapat peringatan kalau sudah melampaui, rasanya jadi makin ampas",1,Negatif
2023-06-21 08:23:58,Elsan Lesmana,"Tidak bisa login, kode otp tidak masuk meskipun udh di ulang tetep sms kode otp nya gak ada. Parah sih login pun susah jadi males make aplikasi ini.",2,Negatif
2023-06-20 23:56:07,Ochid,"Tidak se seru dulu sih, bonusnya gk nendang. Ada chasback aja gk bisa di gabungin sama gratis ongkirnya. Lama2 kesaing nih sama apk sebelah.😏😏 Udah gitu tiap transaksi belanja ada biaya layanan, makin gimana gitu..!!! Makin lama makin gk menarik nih apk.",1,Negatif
2023-06-20 23:39:19,Rafardhan Atarasya,"Biaya ongkir nya selangit...gimana mau buat usaha lagi,untung nya udah kemakan ongkir...belum lagi biaya layanan hadehhh adakan dong gratis ongkir seperti shopee dan tiktok",1,Negatif
2023-06-20 21:19:32,Teguh Hartono,"saya sangat terbantu, untuk mencari barang yang sulit ditemukan ditoko biasa. dan merasa tenang dalam berbelanja, terimakasih toped.",5,Positif
2023-06-20 19:00:23,AGUS SUHENDI,saya biasa beli obat mahal di toko ungu. disini ternyata bedanya jauh lebih murah. tapi masih nunggu biaya COD aja yang mungkin bisa dihilangkan supaya lebih sering blanja disini😁,5,Positif
2023-06-20 17:44:37,Blackscoot 3009,"Kenapa setiap saya mau melihat ulasan pembeli,, selalu gak bisa... Cuma ada tulisan ""download sedang diproses"" Kemudian ""ada kesalahan di rumah tokped"" Bagaimana ini? Sementara melihat ulasan adalah salahsatu cara untuk melihat apakah toko yang saya tuju amanah atau tidak! Tolong dijawab dan kasih solusi",1,Negatif
2023-06-20 17:09:56,Fajar Ilhamy,Kerja sama dengan expedisi pengiriman nya perlu di tinjau ulang sangat lelet masa kalah sama aplikasi yg LIVE ....,1,Negatif
2023-06-20 16:34:12,Agusta Ilham,Sistem aplikasi gak jelas. Disediain promo tapi dipake malah terindikasi transaksi fiktif. Padahal cuma promo potongan harga bukan cashback dll. Kecewa banget.,1,Negatif
2023-06-20 14:24:09,Angga Juandiaz,Diadakannya tambahan biaya jasa aplikasi dan dikuranginya jumlah pemakaian voucher promo yang gak bisa dipakai bersamaan. Menandakan menurunnya kualitas dari aplikasi ini.,2,Negatif
2023-06-20 12:26:35,Satrya Oy,"Barang yg ditawarkan cukup lengkap,pembayaran mudah dan aman,.cuma...... 1.bebas ongkir yg tetap bayar,.harusnya potongan bea ongkir,.bukan bebas ongkir.. 2.estimasi kedatangan pesanan yg sering molor secara tiba2/sepihak..mending g usa bikin estimasi klo g mampu menghandlenya..😞. Sebagai pengguna lama saya sangat kecewa sekali...🤕🤕🤕",2,Negatif
2023-06-20 11:39:14,Qallbin Salim,"Apaan dah, pengaturan profil masa harus download dulu. Padahal paling penting. UI terlalu ribet, cari toko yang difollow malah jadi favorit.",1,Negatif
2023-06-20 11:34:54,Andi Pratama98,"Ini tokopedia napa sih, mau tarik saldo aja susah amat. Malah di suruh pakai verifikasi no. Hp pula, sedangkan gue no. Hp tersebut udah aktif dan biasa nya pakai pin dari tokopedia enak² aja dan aman² aja, setelah pembaruan bukan nya baik mlh tambah puyeng aturan nya, untuk kedepan nya mohon untuk verifikasi pin tokopedia nya di sertakan klo cmn pakai no. Hp takut banyak yg kena sadap nanti...",1,Negatif
2023-06-20 08:10:04,Puji Citra Perdana,"Belanja apa saja jadi lebih mudah, mantap👍👍😍toko yang menjual bahan utk berjualan ada di Tokopedia, adanya promo2 bikin harga lebih murah, the best lah💪utk Tokopedia, berikan trs promo2 yg menarik, utk membantu dan meringankan cost para UMKM seperti saya😄",5,Positif
2023-06-20 07:16:04,Ai Sulastri,"Biaya jasa aplikasi bikin toko tambah sepi,,, nomer tlpon gak aktif buat narik saldo aja mesti lewat sms aneh repot sekali jualan ditoko ini, cs jg robot terus yg bls, gak kaya shopee biarpun biaya admin mahal puas sama pelayanan nya, gak kaya ini rempah bgt",1,Negatif
2023-06-20 06:32:24,reski aji,"Dulu sering banget pake Tokopedia,tapi berubah sejak Tokopedia jadi anehh, semuanya aneh, akhirnya pindah ke toko oren, bisa grtis ongkir cashback lagi. Mantap lah shopee emang terbaik",1,Negatif
2023-06-20 05:54:58,Rebekka Kurniawati,"toko2 yg berjualan, baik dan barang2 yg dijual, sejauh ini tidak mengecewakan. Tapi sekarang ada biaya layanan 1 rb dan biaya apk 2 rb per transaksi, ini yg memberatkan. Sekarang, kalau tidak terpaksa (artinya di toko online lain masih ada) saya ngga beli di Tokopedia. Sekali lagi sangat MEMBERATKAN, biaya apk 2 rb per transaksi. Bayangin aja 5x transaksi sudah 10 rb, 15x transaksi 30 rb, hallooo Tokped, jangan memberatkan begitu dong, hapus biaya apk 🙏",4,Netral
2023-06-20 04:03:40,Sabiq UR Rozzan,"udah beberapa kali belanja di tokped, aman dan terpercaya, tetap ditingkatkan selalu promo promonya, agar tetap menjadi pelanggan setia Tokopedia 👍🏼👍🏼👍🏼",5,Positif
2023-06-19 20:17:37,Salamun Rinaldi,"Tokopedia terlalu mahal,pelit promo,pelit diskon,pelit gratis ongkir,harga 2 kali lipat dari biasanya.",1,Negatif
2023-06-19 19:37:21,Hudzaifah Ainunnisa,"lucu banget si aplikasinya, gunain promo pengguna baru malah dibatalin mulu dari sistem. Kalo emang ga ikhlas kasi promo gausah pasang iklan & gausah pasang promo",1,Negatif
2023-06-19 18:56:40,Gogio Ok1,ada setelan estimasi produk yg menyulitkan utk jualan di tokopedia..yg tentuin harga adalah penjualnya( org yg mo input )..bukan sistem estimasi hrga produknya..,4,Netral
2023-06-19 15:59:26,Indri Hastuti,"Terlalu ribet, ada status transaksi segala macam. Bisa dibatalkan oleh sistem sendiri. Mau pesan barang nunggu persetujuan toko/sistem. Sangat ribet, saya unisntal lagi. Perbaiki lagi sistemnya",1,Negatif
2023-06-19 12:45:25,Guan Baraqbah,"Aku memutuskan untuk TIDAK LAGI BELANJA di tokopedia 🙏 Karna sangat kecewaaa. Kronologi: Aku dpt voucher pot 30rb tanpa min belanja, happy dong masa ngga! Tapi ketika melakukan payment sebelum waktunya habis, tiba-tiba di batalkan otomatis oleh sistem. Kan ini sangat tidak adil. Mana ada cust yg mau di PHPin !! Malesssss bgt kapok gua belanja disini",1,Negatif
2023-06-19 09:50:23,STUDIO AF,"Tokopedia Sudah Tidak Nyaman Lagi, Karna Gratis Ongkirnya mengunakan Kurir Yang Lelet Dan tidak Jelas. Dulu saya Sering Rekomendasikan Tokopedia untuk di pakai orang lain, sekarang saya harus promosikan untuk Pindah ke Shopee Atau Lazada karna mereka memiliki jasa pengiriman sendiri yang tepat waktu dan jelas. 8 Tahun saya dengan Tokopedia, Sekarang saya harus bilang Goodbye Tokopedia 😢",1,Negatif
