at,userName,content,score,Label
2023-06-30 22:08:00,Feberia Tiolina,"Toko online paling nggak bermutu, menganak emaskan Penjual yg boleh seenaknya, menganggap pembelinya bukan yg butuh pakai barang yg akan dibeli sehingga membiarkan kurir dikasih waktu pengiriman kayak keong, kalau paket belum sampai sesuai estimasi maka seenaknya diperpanjang lagi seakan akan buyer tidak punya hak komplain kalau kelamaan sampai, lebih enak (kembali) belanja lagi di toko offline sekarang.",1,Negatif
2023-06-30 21:51:16,Sedotan,"Hai Tokopedia tolong bantu dong, Saya mau melakukan pembayaran cicilan antara tanggal 8/9 tapi tetap disuruh tanggal 15 (kelamaan nunggunya), dan saya juga mau melunasi cicilan saya yang masih tersisa 10 bulan lagi agar limit saya kembali juga gak bisa, kok bisa begitu d,apk orange kok bisa.",1,Negatif
2023-06-30 18:07:39,Danny Ferdy Hendriks,"Pengalaman terpahit, saya pesan hari minggu, sekalipun gratis ongkir saya sudah habis. Karna kejar waktunya 28-30 juni). Eh malah telat 2- 9 hari diperpanjang tibanya (2 - 7 juli ) . Andaikan tahu begitu mending tunggu senin dgn gratis ongkir.",1,Negatif
2023-06-30 16:11:06,Leonissa Gustiani N,"Awalnya 5, abis update pas pesen tb2 dibatalin langsung. Gajelas, mana banyak biaya tambahan. Padahal dulu percaya sama tokped karena pengiriman emang cepet, sorry bgt udah di kecewain gini jadi bintang 1",1,Negatif
2023-06-30 14:13:43,semv4k k3nd0r,"Tokopedia makin kesini makin kurang ajar, dikasih promo namun setelah transaksi malah dibatalkan sepihak. SCAM!",1,Negatif
2023-06-30 06:42:27,Nony Khanita,"Gilaaaa lintah darat banget Tokped. Udah dikenakan biaya pembayaran, sekarang dikenakan pula biaya jasa aplikasi. Aelahh masih untung orang mau buka dan download aplikasinya, ini malah dikenakan biaya layanan aplikasi. Go uninstall.. Parah parah sih ini lintah darat. Pantesan sepi yg beli di Tokped, pada males kebanyakan biaya yg dibebankan ke pembeli. 2k+1k = 3k x 1jt. Parah sih emang..",1,Negatif
2023-06-30 04:39:36,Sugianto Yanto,"Semakin tidak nyaman.. Batal otomatis yg tadinya 24 jam sekarang jadi 72 jam (3 hari). Ini membuat pedagang bisa santai, leha leha sementara pembeli tersiksa dg menunggu yang tidak pasti. Ini juga membuat Pedagang yg tak punya barang tetep bisa Open order.",1,Negatif
2023-06-30 04:27:34,sutrisno budi santoso,"Tolong dong itu promo yang gratis ongkir antar pulau 40000 minimal belanja 50000 di hapus dari daftar. Orang promonya sudah tidak bisa dipakai lagi, buat apa di pasang di daftar promo. Bikin kecewa saja soalnya...",1,Negatif
2023-06-30 03:46:40,Azzahraa Putri,"Tokopedia ini sekarang udah ga ada COD nya apa! Mau order via COD tapi di "" pilihan metode pembayaran "" nya ga ada nongol tuh pilihan COD, biasanya ada. Kenapa jadi susah",1,Negatif
2023-06-30 01:33:32,Dwi Cahya,belanja melalui Tokopedia sangat menyenangkan selama berbelanja barangnya selalu sesuai dan pembayaran nya pun juga tidak sulit banyak pilihannya,5,Positif
2023-06-30 01:20:08,Ahmad Efendi,"Jadi mikir lagi kalau mau belanja di toped sih. Karena adanya tambahan biaya layanan Rp3.000,- setiap kali chekout. Sangat tidak menyenangkan. Misal membeli 10barang dan chekout. Tambah biaya layanan Rp3.000×10= Rp30.000 untuk biaya layanan. Sangat membebani sih.",2,Netral
2023-06-30 00:32:00,Ketut Suartana,"Memang Tokopedia mantap jiwa. Benar2 app yg sangat membantu kebutuhan yg saya inginkan. Dan juga limit gopay leter cicil nya trus makin bertambah, sehingga banyak sekali bisa terbantu kebutuhan saya. Pokoknya Tokopedia joss lah.",5,Positif
2023-06-29 18:52:53,Pria Tampan76,"Se'benar'nya saya pengen belanja terus di Toko Pedia, tapi di Metode Pembayaran, saya cari Cod / Bayar di Tempat ga pernah ketemu, & maslah Diskon saya ga ngerti, ( Se'tau saya harga barang di kurangin ) Seperti : Harga Rp 13 rb kamu dpt diskon & Ongkir Gratis, ko Total Pembayaran 28 rb, nah di situ yg membuat saya bingung, Toko Pedia harus lebih di tingkat'kan lagi, dari Pelayanan, Kualitas Barang, & Pengiriman, Usahan Ranting Naik, ini saya lihat ke'banyakan Bintang 1 Tingkat'kan lagi yah ?",1,Negatif
2023-06-29 15:20:39,Doni Saputra,"Coba di tambahin fitur penilaian untuk kurir . Untuk menilai kurir yang melebihi batas pengiriman , kalau gratis ongkir bisa di maklumin .kalau pakai yang nex day paket nyangkut terus itu gak bisa di tolerir",4,Positif
2023-06-29 13:33:10,Komang budarta Budarta,"Tolong ya admin Tokopedia, Kritikan : Kami di sini kalau mau beli barang dari tokopedia kenapa tidak mendapatkan gratis ongkir, dan kami setiap transaksi harus kena biayanya. Saran: Mohon di perbaiki lagi perkembanganya dan setiap transaksi supaya tidak di pungut biaya, Agar tokopedia menjadi marketplace terbesar di Indonesia hingga negara.!!😊☺️",4,Positif
2023-06-29 12:45:53,Rangga Agung Nugraha,"Hoax katanya pengguna baru berhak mendapatkan barang tertentu seharga Rp. 1000, tapi nyatanya apa gak ada gratis ongkir tetap aja bayarnya bukan 1.000. Gak kaya shopee pengguna baru dapat harga 1 perak ya udah benar 1 perak bayarnya dan gratis ongkir.",1,Negatif
2023-06-29 11:48:46,Faisal Pare,"Haii Tokopedia.. saran saya jika memunculkan beranda , tampilkan lah penjual/toko yang dekat dengan lokasi pembeli tampa diminta, agar ongkir tidak mahal dan pengiriman tidak lama .. terimakasih, semoga kedepannya lebih baik",4,Positif
2023-06-29 04:40:17,Fir Han,"Seandainya bisa kasih bintang yang minus, saya kasih minus, Pelayanan TOKOPEDIA jelek sekali, Saya beli barang instant, tidak dikirim2, lalu besok katanya sudah dikirim tapi direturn, alasannya karna saya tidak bisa dihubungi, Disini kelihatan sekali bohongnya, org saya standby hp terus kok. Lalu disuruh tggu konfirmasi Dan begitu terus sudah 2x",1,Negatif
2023-06-29 02:56:53,andi akung,"yow..yow.yow.. shopers mari kita ramai"" pindah aplikasi sebelah aja yg banyak plus"" n gratis ongkir nya.,inilah cikal bakal gw mulai pelit.pake ada biaya layanan sm biaya apk,dah mulai mau bangkrut yah kak..",2,Netral
2023-06-28 22:10:39,Habib Karim,"Kembalikan TOKOPEDIA seperti dulu, yg bisa gratis ongkir maksimal, promo diskon bisa digabung dengan gratis ongkir, & hapus biaya layanan aplikasi, Member GOLD mulai pensiun, pindah ke sebelah",1,Negatif
2023-06-28 18:19:51,AKANG SYAHRUDIN,"Ada game gopay, kalau di klik dapat 1 rupiah. Kalau mau dapat 1000 rupiah harus seribu hari. Ironis sekali Jika transaksi ada biaya karena menggunakan aplikasi toped ini di kenai biaya 2000 rupiah. Terkesan jangan klik aplikasi toped, pertama kena paket data, jika transaksi kena lagi karena gunakan aplikasi ini. Sungguh benar-benar tidak nyaman.",1,Negatif
2023-06-28 17:46:56,akun pokemon,"Sebelum hapus sempatkan rating dulu. 1. Vocer dan gratis ongkir tidak pagi bisa di gabung. 2. Biaya biaya makin lama makin nambah. Skrg sudah 3k total mungkin next bisa 5-10k 3. Expedisi yg dipilih untuk gratis ongkir suka ngawur, ini pesan lama yang tidak pernah di benahi. 4. Gratis ongkir 40k luar jawa kalau belanja 100k kalau di bawah itu jadi 20k. Padahal awal kenal itu belanja 10k sudah gratis ongkir. Selamat tinggal tokped",1,Negatif
2023-06-28 17:37:37,Budi Abkarya,"Belanja mudah dgn online dan ditambah Gopay cicilan tapi masih kurang transparan tagihan cicilan pembayaran tidak adanya item2 nama barang dari tagihan tersebut,mohon diperbaiki agar tagihan yg muncul bukan angkanya saja melainkan dimunculkan jenis barang pembelian dengan angka tagihannya.",3,Positif
2023-06-28 16:45:50,KASIH IBU,"Merekomendasikan promo kepada saudara ,berupa voucher tagihan ,tp gagal karena adanya potensi kecurangan,to**l bgt sistemnya ,ngapain ngasih promo voucher trus ga bisa merekomendasikan ,trun bintang dulu,trun lagi bintangnya ,kebanyakan biaya aplikasi penganganan,dll .",1,Negatif
2023-06-28 08:22:15,Abdul Hakim,"semenjak 2023 gratis ongkir sudah tidak ada ke daerah saya, hanya potongan 20K doang gratisin ongkir lagi dong, biar makin sering belanja, untuk biaya admin sekarang sudah makin tinggi juga.",3,Positif
2023-06-28 03:51:55,Fina nailatul izzah,"Apk nya sangat berguna karna saya jadi bisa membeli apa yg diinginkan tanpa harus keluar rumah dan bisa dari jarak jauh , banyak bngtt diskonnya , ongkirnya juga ga mahal² tapi ya tergantung pengiriman nya",5,Positif
2023-06-27 23:23:40,Reza Alfiyani,"Dulu saya kasih 5 bintang, sekarang 2 bintang aja karena tokped ada biaya layanan, biaya aplikasi, biaya jasa udah kaya toko sebelah. Udah gitu kalo ada pembatalan saldo refundnya berkurang 1000 padahal dibatalkannya oleh penjual tapi ya tetep aja ada pengurangan, dan setiap pembatalan selalu gitu padahal gak jadi belanja. Ditambah tokped sekarang pengirimannya agak lama. Tolong ditingkatkan lagi pelayanannya, kalo bisa untuk saldo refund gak usah ada pengurangan karena gak jadi transaksi.",2,Netral
2023-06-27 22:53:05,Agung mAs Said,Saya sudah sangat jarang transaksi di toped. Karena toko orange lebih menguntungkan gratis ongkir + cashback. Beda dengan toped. Pilihan antara gratis ongkir atau cashback.,3,Positif
2023-06-27 16:28:50,Firman Firdausy,"Tokopedia skrg Biaya embel-embel nya bnyk, padahal sudah dapat utung dari pada toko"" yg menggunakan atau kerjasama sama tokopedia, belum lagi apabila pihak pembeli menggunakan pembayaran nya pakai CC, ada kena biaya layanan, uhhh skrg Biaya nya tinggi, tlg di pikirkan demi para penggunan nya, thanks",1,Negatif
2023-06-27 15:54:03,Dwinanto arif Kurniawan,Makin kesini makin gak jelas. Metode pembayaran selalu bermasalah. Transaksi gagal tapi saldo terpotong. Parahnya lg tidak muncul diriwayat transaksi. Sgt berbahaya,1,Negatif
2023-06-27 15:37:18,HYP,"Beli pulsa aja dibatalkan 5x lebih, padahal vocer bener, metode pembayaran bener, vocer juga masih berlaku, pembayaran langsung tf gada jeda 1 menit pun. Akhir2 dibatalin. Dah lah gada harapan pake aplikasi ini",1,Negatif
2023-06-27 15:33:48,Rist86kpog,Tadi nya olshoop disini memuaskan dan memberikan pelayanan yg baik diantara yg terbaik kesini nya saya jadi kecewa.. Mo beli barang yg sudah berlangganan tp ngga bisa. Padahal toko ngga nge blok.,1,Negatif
2023-06-27 14:31:13,Wiliam Hutabarat,"1. Fitur di halaman ajukan komplain tidak bisa diklik. 2. Bantuan tokopedia care tak bisa digunakan. 3. Saldo tak bisa digunakan. Diklik bayar pake saldo, laman verifikasi blank sampai kiamat. 4. Barang diretur dan sudah diterima penjual, status tetap ""sedang dikirim"" Di uninstall lalu diinstall kembali, keadaan tidak nerubah masih tetap tak bisa seperti diatas.",1,Negatif
2023-06-27 14:25:53,queen 6392,"Free ongkir belanja 0 rupiah tapi cuma bisa Se kota, promo lawak..pantes aja sekarang pilihan produk lebih lengkap toko orange, orang2 pada pindah ke toko sebelah, dan yg lebih lawak lagi kalau pke promo free ongkir 0 rupiah 1 kota, pas pilih pengiriman ada keterangan COD tapi setelah mau check out malah GK ada pilihan,",1,Negatif
2023-06-27 09:26:43,ANCOR Channel,"Kqga ush saya jelasin panjang lebar , saya rasa banyak yg sudah tau dan sudh mengalami. Belanja di tokped ini kek belanja kucing dalam karung, bnyak seller nakal yg leluasa jualan, pelayanan kurang, jasa ekspedisi lelet kek bekicot, ditambah harga yg tdk masuk akal, rata² mahal jika dibanding aplikasi sbelah, apalagi ongkir amburadul. Sekian",1,Negatif
2023-06-27 05:57:49,Wira 256,"Yang saya suka dari toped: Iklannya gak lebay bin norak kayak si oren, paling murah dan lengkap se Indonesia tanpa perlu iklan yang bombastis kayak si oren, dan yang ada di toped belum tentu ada di toko lain yang ngakunya sih paling lengkap dan paling murah se-Indonesia. Yang saya gak suka cuma 1: Adanya biaya tambahan untuk tiap transaksi!",3,Positif
2023-06-27 04:54:39,Ervin Ardiansah,"Saya sebagai pengguna baru sangat kecewa karena pesanan pertama saya dibatalkan Tokopedia, dengan alasan yg tidak jelas...ini pengalaman yang tidak mengenakkan , sangat ribet dan menyita waktu...tolong apk nya d buat se simpel mungkin....kasian juga penjualnya kalo d batalkan jadi GK laku jualannya...thanks..",1,Negatif
2023-06-27 04:43:23,Michael Vandri sapulete,"Gak bisa COD Aplikasi bisa bertanggung jawab gak klo pake via stranfers kalo sda dipesan tapi barangnya gak sampe"" atau belum di terima Gimna sih buat aplikasi gak bisa COD Sda di stranfers tapi barangnya tak kunjung datang atau barangnya sda di terima dengan harga mahal"" terima barangnya penyot"" dan rusak"" Tolong untk yang berwajib atas aplikasi toko pedia agar bisa diberikam metode bayar di tempat / COD merasa rugi skali klo pake via stranfers trima barangnya rusak"" dan penyot""",1,Negatif
2023-06-27 04:15:23,Hanif Muslim,"Ada beberapa keluhan dan saran buat deploper - tolong untuk transaksi COD sub total prodaknya udh jadi satu sama biyaya administrasi pengiriman biar gampang siepin uangnya, ini di aplikasi 25.000 pas sampai jadi 34.000 kan bingung - data lokasi packing prodak tidak akurat saya COD 4 barang dan 3 barang sudah sampai tangan tapi di Aplikasi nya masih tertera dlm perjalanan transit, trus gimana mau ngasih rating ke prodaknya kalo setatusnya masih dlm peroses. Untuk yang lain sih oke enak di pakek",3,Positif
2023-06-27 03:58:11,Goes Imam,"Maaf ya.. Skrg koq banyak biaya-biaya? Mahal pula! Biaya aplikasi, itu aja udah mahal! Skrg tambah lagi jasa layanan! Layanan apa? Kan udah bayar jasa kurir dan aplikasi! Belum lagi asuransi wajib! Belum lagi pajak! GOTO KEJAR PROFIT yaaaa",2,Netral
2023-06-27 03:46:03,Heroe S,"setelah sempat saya kasi ☆ 2 biji, kali ini saya kasi 4 ☆. beberapa update lumayan bagus dan cukup membantu fitur² filter pencarian barang so *edit 15/11/2022 saya turunin jadi 3 ☆ coz kebijakan baru voucher cashback ga bisa digabung dengan voucher gratis ongkir, jadi malah kalah ama e-commerce sebelah *edit (27/6/2023) : promo²nya semakin kalah ama si oren, jadi turun 1 ☆ lagu",2,Netral
2023-06-26 18:19:14,Edi Soer,"Untuk promo pengguna baru cuma ngibul wkwkwk. Ternyata masih ada minimal belanja dan bebas ongkirnya omong kosong doang. Beda sama aplikasi pink biru, yg real bebas ongkir tanpa syarat bla bla bla 😆",1,Negatif
2023-06-26 14:42:12,nata nata,"Saya turunin bintangnya,,, Saya merasa tidak fair dengan keputusan tokopedia, saya melakukan komplain barang kepada seller. Alasan saya : 1. Barang sangat lama di proses 2. Seller bad atitude, berkata kasar, alamat toko palsu (tapi pihak tokopedia menolak komplain saya dengan alasan barang sudah diterima tanpa ada penjelasan penalty terhadap seller toko itu)👎👎👎 Hei admin tokped,, keputusan macam apa itu ?👎👎 Saya komplain, sebelum dari jauh2 hari tapi keputusan sangt lama, 👎",1,Negatif
2023-06-26 12:38:17,Rizki (Rizki Nov),"Barang anda tidak sesuai? Ajukan komplain saja... EEHHH disuruh sertakan video tapi malah aplikasinya ketutup mulu pas mau upload.. UI/UX nya makin buruk, bukannya memudahkan pengguna malah membuat pengguna makin naik pitam karena gagal komplain. Kebanyakan kasih promo ya? Kasian banget.",1,Negatif
2023-06-26 12:38:17,Sin_ Tactis,"Seharusnya Tokopedia estiminasi pengiriman order dari pelapak hanya 2x24 jam, jika tidak dikirim dalam tempo 2x24 jam akan tercancel otomatis, jadi pembeli cepat mencari penjual yg lebih jelas dan pembeli tidak merasa uang digantung.! Memberikan PANISMEN untuk pelapak yg menjual barang TIDAK SESUAI DISKRIPSI+TIDAK BERKOMITMEN+MENIPU PEMBELI+ASAL-ASALAN..!! Aplikasi harus menguntungkan penjual & pembeli lah, jgn kesalahan yg sengaja dilakukan pelapak tapi pembeli yg rugi ongkir sebab RETURN..!!",1,Negatif
2023-06-26 12:10:20,ade buluckz,Selambat lambatnya expedisi yang di pakai di marketplace lain paling tidak status pengiriman jelas tidak seperti di tokopedia expedisi yang dipakai amat sangat sangat sangat buruk paling buruk paling dasar satu minggu status pengiriman stuck di surabaya tidak bergerak sama sekali estimasi sampai 10 hari sampai dan saya harus nunggu 4 hari lagi sedangkan saya tidak ada waktu untuk itu karen saya akan pergi keluar kota. parah,1,Negatif
2023-06-26 10:51:01,Achmad Rudy Firdaus,Transaksi gagal kok saldo gopay berkurang. Anehnya lagi saldo nya enggak dikembalikan. tapi suruh nunggu 1h kerja baru dikembalikan... Sistem yang salah...,1,Negatif
2023-06-26 10:03:05,Iyas Iyas,penurunan performa pengantaran super lambat padahal banyak tambahan biaya ini dan itu.sudah gak ada casbak.dulu gratis ongkir kepisah na kupon sekarang gak bisa di gabung.permasalahnya lebih ke pengiriman yg lama sekali mohon di perbaiki kenerjany.tambah lagi penjual yg gak jujur dg bintang 5 tolong di tindak kasian konsumen dah bayar ongkir bolak balik buat balikin barang yg gak swai.baiknya buat barang sebelum di kirim di periksa lagi n pastikan swai keterangan jdi gak ada yg ketipu,1,Negatif
2023-06-26 09:11:57,R3Z,"Sudah 6 kali saya gagal transaksi via tokopedia dengan alasan melanggar ketentuan. Sudah saya chat ke CS dan hasilnya sama saja entah bug atau gimana, saya coba order di SHOPEE lancar tampa ada masalah ataupun pelanggaran. Catatan: saya sebelumnya sudah transaksi di tokopedia selama 6 tahun dan total transaksi sudah ratusan juta tapi kali ini benar² parah sistemnya tokopedia sehingga saya berpindah ke Shopee.",1,Negatif
2023-06-26 07:34:52,Eki Meilana,"Hi Toped, saya mau tanya ada seller salah kirim ukuran barang, padahal order sudah sesuai, sudah diberikan remark, dan sudah di cahat juga, tapi tetap salah kirim, yg saya tanyakan biaya return apakah bisa di klaim bagaimana caranya ? Saya sudah tanya ke tokopedia care tapi belum ada jawaban, karena dari segi buyer sangat di rugikan waktu harus menunggu waktu respon dll juga biaya return yg harus dikeluarkan",2,Netral
2023-06-26 05:10:33,Joko Suyono,Kenapa aplikasi tokopedia kalau dibuka tidak bisa selalu ada kata sayangnya aplikasi tokopedia terhenti padahal sudah di update bahkan di instal ulang tetap gak bisa dibuka.,2,Netral
2023-06-26 04:01:30,Michelle Wibowo,"Kecewa deh, kena adm, ongkir pun bayar sendiri, barang ga sampe tapi di pelacakan barang tulisannya sudah diserahkan.. Ampe nyari ke tetangga ga ada yg nerima.. Kapok deh",1,Negatif
2023-06-26 01:40:33,Sulton Husenudin,"Saya heran sama tokped. Saya order beli barang. Mau cancel gak bisa. Padahal mau order lagi. Rencana Mau ambil gratis ongkir. Tapi sama seller gak di gubris. Tetep di kirim, lapor ke tokopedia gak bisa, disitu saya mulai curiga ini seller mencurigakan, cancel gak mau malah di reject. Berarti tanda tanya dong, barang yg di order apa. Yg sampainya apa. Tapi pihak tokopedia seolah2 condong ke seller,. Kita sebagai pembeli merasa di rugikan. Barang gak bisa di retur lagi hadeh",1,Negatif
